sno,route_id,stop_id,stop_name
4272,54S,10,KUMUNANCHAVADI
4273,54S,11,POONAMALLEE
4274,54S,12,LAKSHMIPURAM JN./AROBINDO SCHL
4275,54S,13,THANGAL ERIKKARAI
4276,54S,14,VADAKKU MALAIAMBAKKAM
4277,54V,1,THIAGARAYA NAGAR
4278,54V,2,SAIDAPET
4279,54V,3,CONCORDE
4280,54V,4,GUINDY R.S
4281,54V,5,BUTT ROAD
4282,54V,6,RAMAPURAM
4283,54V,7,MUGALIVAKKAM
4284,54V,8,PORUR
4285,54V,9,IYYAPPANTHANGAL
4286,54V,10,KUMUNANCHAVADI
4287,54V,11,POONAMALLEE
4288,54V,12,VARADARAJA PURAM
4289,54V,13,THIRUMAZHISAI
4290,54V,14,VELLAVEDU
4291,54V,15,ANDERSONPET
4292,54V,16,PUTHUCHATHIRAM
4293,54V,17,PERIYA KOTTAMEDU
4294,54V,18,RAMASAMY NAGAR
4295,54V,19,PERUMALPATTU
4296,54V,20,SRI RAM ENGG.COLLEGE
4297,54V,21,VEPPAMPATTU R.S.
4298,552K,1,KILKATTALAI
4299,552K,2,VELLAIKAL
4300,552K,3,JN.OF.VLY-TBM RD&MVKM-K.K
4301,552K,4,PALLAVAN NAGAR
4302,552K,5,PERUMBAKKAM LIMIT
4303,552K,6,SHOZHANGANALLUR P.U.OFFICE
4304,552K,7,KUMARAN NAGAR
4305,552K,8,SEMMANCHERI
4306,552K,9,NAVALUR
4307,552K,10,CHURCH
4308,552K,11,PALAVASTHIC CHEMICALS
4309,552K,12,HINDUSTAN ENG. COLLEGE
4310,552K,13,KELAMBAKKAM
4311,552K,14,CHENGAMMAL RD. JN.
4312,552K,15,KOMAN NAGAR RD JN.
4313,552K,16,KALAVAKKAM TEA STALL
4314,552K,17,THIRUPORUR
4315,553K,1,POONAMALLEE
4316,553K,2,NAZARATHPET
4317,553K,3,CHEMBARAMBAKKAM
4318,553K,4,PAPPANCHATRAM
4319,553K,5,CHETTIPEDU
4320,553K,6,THANDALAM
4321,553K,7,SIPCOT
4322,553K,8,KATRAMBAKKAM
4323,553W,1,SAIDAPET WEST
4324,553W,2,JAFFARKHAN PET
4325,553W,3,M.M.D.A.COLONY RD.JN.
4326,553W,4,KOYAMBEDU SCHOOL
4327,553W,5,NERKUNDRAM
4328,553W,6,MADURAVOYAL
4329,553W,7,VAANAGARAM
4330,553W,8,VELAPPANCHAVADI
4331,553W,9,KUMUNANCHAVADI
4332,553W,10,POONAMALLEE
4333,553W,11,NAZARATHPET
4334,553W,12,CHEMBARAMBAKKAM
4335,553W,13,PAPPANCHATRAM
4336,553W,14,CHETTIPEDU
4337,553W,15,THANDALAM RD JN.
4338,553W,16,SIPCOT
4339,553W,17,IRUNKATTUKOTTAI
4340,553W,18,PENNALUR E.B.
4341,553W,19,BEEMANTHANGAL
4342,553W,20,SRIPERUMBUDUR
4343,554B,1,EKKATTUTHANGAL
4344,554B,2,CIPET
4345,554B,3,BUTT ROAD
4346,554B,4,RAMAPURAM
4347,554B,5,MUGALIVAKKAM
4348,554B,6,PORUR
4349,554B,7,IYYAPPANTHANGAL
4350,554B,8,KUMUNANCHAVADI
4351,554B,9,POONAMALLEE
4352,554B,10,NAZARATHPET
4353,554B,11,CHEMBARAMBAKKAM
4354,554B,12,PAPPANCHATRAM
4355,554B,13,CHETTIPEDU
4356,554B,14,THANDALAM RD JN.
4357,554B,15,SIPCOT
4358,554B,16,IRUNKATTUKOTTAI
4359,554B,17,PENNALUR E.B.
4360,554B,18,BEEMANTHANGAL
4361,554B,19,SRIPERUMBUDUR
4362,554B,20,TRAVELLERS BANGALOW
4363,554B,21,VADAMANGALAM ROAD JN
4364,554B,22,MAMBAKKAM
4365,554B,23,THIRUMANGALAM
4366,554B,24,SUNGUVARCHATHIRAM
4367,555G,1,SHOZHANGANALLUR
4368,555G,2,KUMARAN NAGAR
4369,555G,3,SEMMANCHERI
4370,555G,4,NAVALUR
4371,555G,5,CHURCH
4372,555G,6,PALAVASTHIC CHEMICALS
4373,555G,7,HINDUSTAN ENG. COLLEGE
4374,555G,8,KELAMBAKKAM RD JN.
4375,555G,9,SAMIYAR PANNAI
4376,555G,10,PUDUPAKKAM
4377,555G,11,CAMP ROAD
4378,555G,12,MAMBAKKAM
4379,555G,13,KANDIGAI
4380,555G,14,VENGAMBAKKAM
4381,555G,15,KOLAPAKKAM
4382,555G,16,ANNA NAGAR
4383,555G,17,VANDALUR ZOO
4384,555G,18,URAPAKKAM
4385,555G,19,PALAKKA COMPANY
4386,555G,20,GUDUVANCHERY
4387,555M,1,TAMBARAM
4388,555M,2,IRUMBULIYUR
4389,555M,3,PERUNGALATHUR
4390,555M,4,VANDALUR GATE
4391,555M,5,VANDALUR ZOO
4392,555M,6,ANNA NAGAR COLONY
4393,555M,7,KOLAPAKKAM
4394,555M,8,VEMBAKKAM
4395,555M,9,KANDIGAI
4396,555M,10,MAMBAKKAM
4397,555M,11,M.G.R.NAGAR
4398,555M,12,VASANTHI AMMAN KOIL
4399,555M,13,POONGERI JN.
4400,555M,14,ECHANKADU
4401,555M,15,GASSGI RATE COMPANY
4402,555M,16,KAYAAR
4403,555M,17,VEMBEDU
4404,555M,18,KATTUR
4405,555M,19,ILLALUR JUNCTION
4406,555M,20,PERUMAL NAGAR JN.
4407,555M,21,THIRUPORUR
4408,555N,1,GUDUVANCHERY
4409,555N,2,PERUMATTU NALLUR
4410,555N,3,KANNIVAKKAM
4411,555N,4,ASTHINAPURAM
4412,555N,5,MELKALVOY
4413,555N,6,KIZHKALVOY
4414,555N,7,NELLIKUPPAM
4415,555N,8,GEEYEE HOUSING
4416,555N,9,KATTUR
4417,555N,10,ILLALUR JUNCTION
4418,555N,11,PERUMAL NAGAR JN.
4419,555N,12,THIRUPORUR
4420,555P,1,PADAPPAI
4421,555P,2,M.G.R.NAGAR
4422,555P,3,KARASANGAL
4423,555P,4,MANNIVAKKAM
4424,555P,5,MUDICHUR VILLAGE
4425,555P,6,PERUNGALATHUR
4426,555P,7,VANDALUR ZOO
4427,555P,8,ANNA NAGAR
4428,555P,9,KOLAPAKKAM
4429,555P,10,VENGAMBAKKAM
4430,555P,11,KANDIGAI
4431,555P,12,MAMBAKKAM
4432,555P,13,CAMP ROAD
4433,555P,14,PUDUPAKKAM
4434,555P,15,SAMIYAR PANNAI
4435,555P,16,KELAMBAKKAM RD.JN.
4436,555P,17,HINDUSTAN ENG. COLLEGE
4437,555P,18,PALAVASTHIC CHEMICALS
4438,555P,19,CHURCH
4439,555P,20,NAVALUR
4440,555P,21,SEMMANCHERI
4441,555P,22,KUMARAN NAGAR
4442,555P,23,SHOZHANGANALLUR P.U.OFFICE
4443,556,1,THIRUVOTRIYUR
4444,556,2,ERNAVOOR GATE
4445,556,3,SATHIYAMOORTHY NAGAR
4446,556,4,"JN.,OF PONNERI RD,&ERANOOR"
4447,556,5,ANDARKUPPAM
4448,556,6,ECHANKUZHI
4449,556,7,NAPALAYAM
4450,556,8,KONDAKKARAI
4451,556,9,PATTAMANDIRI
4452,556,10,INDIA CEMENT
4453,556,11,ATHIPATTU PUDU NAGAR
4454,556,12,ATHIPEDU CAMP ROAD
4455,556,13,ENNORE E.B. MAIN GATE
4456,556,14,ENNORE THERMAL POWER
4457,556,15,ENNORE PORT MAIN GATE
4458,556,16,BACK WATER BRIDGE
4459,556,17,L&T HARBOUR
4460,556,18,KATTUPALLIVILLA
4461,556,19,L&T CORNER
4462,556,20,KATTUPALLI
4463,557,1,REDHILLS
4464,557,2,PADIYANALLUR
4465,557,3,SEMILIVARAM
4466,557,4,SHOLAVARAM
4467,557,5,KARANODAI
4468,557,6,PERIYAPALAYAM RD JN.
4469,557,7,PANJETTI
4470,557,8,THATCHUR ROAD JN
4471,557,9,NEW ROAD
4472,557,10,PUDUVOYAL
4473,557,11,PERUVOYAL
4474,557,12,KAVARAPED
4475,557,13,VERKADU
4476,557,14,AYANALLUR
4477,557,15,GUMMIDIPOONDI
4478,557AE,1,REDHILLS
4479,557AE,2,PADIYANALLUR
4480,557AE,3,SEMILIVARAM
4481,557AE,4,SHOLAVARAM
4482,557AE,5,KARANODAI
4483,557AE,6,PERIYAPALAYAM RD JN.
4484,557AE,7,PANJETTI
4485,557AE,8,THATCHUR ROAD JN
4486,557AE,9,NEW ROAD
4487,557AE,10,PUDUVOYAL
4488,557AE,11,PERUVOYAL
4489,557AE,12,KAVARAPED
4490,557AE,13,VERKADU
4491,557AE,14,AYANALLUR
4492,557AE,15,GUMMIDIPOONDI
4493,557AE,16,POLICE QUARTERS
4494,557AE,17,VAZHUTHALAMBEDU
4495,557AE,18,RETTAMBEDU
4496,557AE,19,KURUVIAGARAM JN
4497,557AE,20,SEKANYAM
4498,557AE,21,METTU SEKANYAM
4499,557AE,22,DEVAMBEDU
4500,557AE,23,MEDURAMALAICHERYJN
4501,557AE,24,VEPPATHUR
4502,557AE,25,EB TRANSFORMER
4503,557AE,26,ANNAMALAICHERY
4504,557C,1,REDHILLS
4505,557C,2,PADIYANALLUR
4506,557C,3,SEMILIVARAM
4507,557C,4,SHOLAVARAM
4508,557C,5,KARANODAI
4509,557C,6,PERIYAPALAYAM RD JN.
4510,557C,7,PANJETTI
4511,557C,8,THATCHUR ROAD JN
4512,557C,9,NEW ROAD
4513,557C,10,PUDUVOYAL
4514,557C,11,PERUVOYAL
4515,557C,12,KAVARAPED
4516,557C,13,VENKADU
4517,557C,14,AYANALLUR
4518,557C,15,GUMMIDIPOONDI
4519,557C,16,GOVT.HOSTEL
4520,557C,17,S.R.GATE
4521,557C,18,ELAVUR
4522,557C,19,THALAYARIPALAYM
4523,557C,20,MOOLAI ROAD
4524,557C,21,SUNNAMBUKULAM
4525,557C,22,SALAIYANKANDIGI
4526,557C,23,POONGULAM COLONY
4527,557C,24,KUPPAM
4528,557C,25,CHINNA MANGODU
4529,557C,26,KALLUR
4530,557M,1,REDHILLS
4531,557M,2,PADIYANALLUR
4532,557M,3,SEMILIVARAM
4533,557M,4,SHOLAVARAM
4534,557M,5,KARANODAI
4535,557M,6,PERIYAPALAYAM RD JN.
4536,557M,7,PANJETTI
4537,557M,8,THATCHUR ROAD JN
4538,557M,9,NEW ROAD
4539,557M,10,PUDUVOYAL
4540,557M,11,PERUVOYAL
4541,557M,12,KAVARAPED
4542,557M,13,GUMMUDIPOONDI R.S.
4543,557M,14,GOVT.HARJNHOSTL
4544,557M,15,S.R.KANDIGAI
4545,557M,16,KAYALARMEDU
4546,557M,17,NAGARAJKANDIGAI
4547,557M,18,MELPAKKAM RD. JN.
4548,557M,19,PETAI/PALAYAPAL
4549,557M,20,EQUVARPALAYAM
4550,557M,21,SORPONDERIKARAI
4551,557M,22,SANAPUTHUR
4552,557M,23,ALLIKULAM
4553,557M,24,MANALLUR
4554,557M,25,PATHIRIVEDU
4555,557M,26,MADARAPAKKAM
4556,558,1,M.G.R.KOYAMBEDU
4557,558,2,KOYAMBEDU SCHOOL
4558,558,3,THIRUMANGALAM
4559,558,4,WEELS INDIA RD.JN.
4560,558,5,WATER PIPE THATHANKUPPAM
4561,558,6,MALLIGAI NAGAR AVE
4562,558,7,BUS BAY-17TH KM
4563,558,8,CYCLE SHOP
4564,558,9,KAVANGARAI
4565,558,10,AAYURVEDA ASHRAMAM
4566,558,11,REDHILLS
4567,558,12,PADIYANALLUR
4568,558,13,SEMILIVARAM
4569,558,14,SHOLAVARAM
4570,558,15,KARANODAI
4571,558,16,PERIYAPALAYAM RD JN.
4572,558,17,PANJETTI
4573,558,18,THATCHUR ROAD JN
4574,558,19,ANDARKUPPAM
4575,558,20,MADHAVARAM
4576,558,21,KRISHNAPURAM
4577,558,22,PONNERI
4578,558A,1,REDHILLS
4579,558A,2,PADIYANALLUR
4580,558A,3,SEMILIVARAM
4581,558A,4,SHOLAVARAM
4582,558A,5,KARANODAI
4583,558A,6,PERIYAPALAYAM RD JN.
4584,558A,7,AZHINJIVAKKAM VILLAGE
4585,558A,8,CHATHIRAM
4586,558A,9,INAM AGARAM
4587,558A,10,GANGAI ADI KUPPAM
4588,558A,11,METTUPALAYAM
4589,558A,12,PULIKULAM
4590,558A,13,ELAVAMBEDU
4591,558A,14,NALLUR
4592,558A,15,MINJUR
4593,558B,1,REDHILLS
4594,558B,2,PADIYANALLUR
4595,558B,3,SEMILIVARAM
4596,558B,4,SHOLAVARAM
4597,558B,5,KARANODAI
4598,558B,6,PERIYAPALAYAM RD JN.
4599,558B,7,PANJETTI
4600,558B,8,THATCHUR ROAD JN
4601,558B,9,ANDARKUPPAM
4602,558B,10,MADHAVARAM
4603,558B,11,KRISHNAPURAM
4604,558B,12,PONNERI
4605,558B,13,CHINNAKUVANAM
4606,558B,14,UPPALAYAM
4607,558B,15,KAVALPATHY
4608,558B,16,MEDHUR
4609,558B,17,KANCHIVOYAL
4610,558B,18,THIRUPALAIVANAM
4611,558B,19,KATTUR CROSS ROAD
4612,558B,20,PERLIYAMBAKKAM
4613,558B,21,POLLACHIAMMANKULAM
4614,558B,22,PULICUT PANCHAYAT LIMIT
4615,558B,23,PAZHAVERKADU
4616,558C,1,REDHILLS
4617,558C,2,PADIYANALLUR
4618,558C,3,SEMILIVARAM
4619,558C,4,SHOLAVARAM
4620,558C,5,KARANODAI
4621,558C,6,PERIYAPALAYAM RD JN.
4622,558C,7,PANJETTI
4623,558C,8,THATCHUR ROAD JN
4624,558C,9,ANDARKUPPAM
4625,558C,10,MADHAVARAM
4626,558C,11,KRISHNAPURAM
4627,558C,12,PONNERI
4628,558C,13,CHINNAKUVANAM
4629,558C,14,UPPALAYAM
4630,558C,15,KAVALPATHY
4631,558C,16,MEDHUR
4632,558C,17,AVOOR
4633,558C,18,AAR COLONY
4634,558C,19,KOLUR
4635,558C,20,KOLUR KALVOY
4636,558C,21,PUDHUCHERYMEDU
4637,558L,1,M.G.R.KOYAMBEDU
4638,558L,2,KOYAMBEDU SCHOOL
4639,558L,3,THIRUMANGALAM
4640,558L,4,WEELS INDIA RD.JN.
4641,558L,5,WATER PIPE THATHANKUPPAM
4642,558L,6,MALLIGAI NAGAR AVE
4643,558L,7,BUS BAY-17TH KM
4644,558L,8,CYCLE SHOP
4645,558L,9,KAVANGARAI
4646,558L,10,AAYURVEDA ASHRAMAM
4647,558L,11,REDHILLS
4648,558L,12,PADIYANALLUR
4649,558L,13,SEMILIVARAM
4650,558L,14,SHOLAVARAM
4651,558L,15,KARANODAI
4652,558L,16,PERIYAPALAYAM RD JN.
4653,558L,17,AZHINJIVAKKAM VILLAGE
4654,558L,18,CHATHIRAM
4655,558L,19,INAM AGARAM
4656,558L,20,GANGAI ADI KUPPAM
4657,558L,21,METTUPALAYAM
4658,558L,22,PULIKULAM
4659,558L,23,ELAVAMBEDU
4660,558L,24,NALLUR
4661,558L,25,MINJUR
4662,558P,1,REDHILLS
4663,558P,2,PADIYANALLUR
4664,558P,3,SEMILIVARAM
4665,558P,4,SHOLAVARAM
4666,558P,5,KARANODAI
4667,558P,6,PERIYAPALAYAM RD JN.
4668,558P,7,PANJETTI
4669,558P,8,THATCHUR ROAD JN
4670,558P,9,ANDARKUPPAM
4671,558P,10,MADHAVARAM
4672,558P,11,KRISHNAPURAM
4673,558P,12,PONNERI
4674,558P,13,CHINNAKUVANAM
4675,558P,14,LAKSHMIPURAM
4676,558P,15,LINGAPPAN PETTAI
4677,558P,16,PERUMBEDU
4678,558P,17,PERUMBEDUKUPPAM
4679,55A,1,PALLAVARAM
4680,55A,2,NAGALKENI
4681,55A,3,THIRUNEERMALAI
4682,55A,4,VAZHUTHALAMBEDU RD. JN
4683,55A,5,THIRUMUDIVAKKAM
4684,55A,6,PAZHANTHANDALAM
4685,55C,1,TAMBARAM
4686,55C,2,IRUMBULIYUR
4687,55C,3,PERUNGALATHUR
4688,55C,4,SADANANDAPURAM
4689,55C,5,ALAPAKKAM
4690,55C,6,NEDUGUNDRAM
4691,55C,7,KOLAPAKKAM
4692,55C,8,VENGAMBAKKAM RD JN.
4693,55C,9,KANDIGAI
4694,55C,10,MELKOTTIYUR
4695,55C,11,VENKATAMANGALAM
4696,55D,1,TAMBARAM
4697,55D,2,IRUMBULIYUR
4698,55D,3,PERUNGALATHUR
4699,55D,4,SADANANDAPURAM
4700,55D,5,ALAPAKKAM
4701,55D,6,NEDUGUNDRAM
4702,55D,7,KOLAPAKKAM
4703,55D,8,VENGAMBAKKAM RD JN.
4704,55D,9,KANDIGAI
4705,55D,10,MALROSAPURAM
4706,55D,11,KEERAPAKKAM
4707,55DET,1,TAMBARAM
4708,55DET,2,IRUMBULIYUR
4709,55DET,3,PERUNGALATHUR
4710,55DET,4,SADANANDAPURAM
4711,55DET,5,ALAPAKKAM
4712,55DET,6,NEDUGUNDRAM
4713,55DET,7,KOLAPAKKAM
4714,55DET,8,VENGAMBAKKAM RD JN.
4715,55DET,9,KANDIGAI
4716,55DET,10,MALROSAPURAM
4717,55DET,11,KEERAPAKKAM
4718,55DET,12,AMANAMBAKKAM
4719,55DET,13,KUMIZHI
4720,55G,1,TAMBARAM
4721,55G,2,IRUMBULIYUR
4722,55G,3,PERUNGALATHUR
4723,55G,4,SADANANDAPURAM
4724,55G,5,ALAPAKKAM
4725,55G,6,NEDUGUNDRAM
4726,55G,7,KOLAPAKKAM
4727,55G,8,VENGAMBAKKAM RD JN.
4728,55G,9,VENKAMPAKKAM VILLAGE
4729,55K,1,GUDUVANCHERY
4730,55K,2,PALAKKA COMPANY
4731,55K,3,MAYLAIMA NAGAR
4732,55K,4,KATTUR
4733,55K,5,PERIYA ARUNGAL
4734,55K,6,ARUNGAL
4735,55K,7,VENKATESAPERUMAL KOIL
4736,55K,8,KEERAPAKKAM
4737,55K,9,AMMANAMBAKKAM
4738,55K,10,KUMIZHI
4739,55M,1,TAMBARAM
4740,55M,2,IRUMBULIYUR
4741,55M,3,PERUNGALATHUR
4742,55M,4,VANDALUR GATE
4743,55M,5,VANDALUR ZOO
4744,55M,6,ANNA NAGAR
4745,55M,7,KOLAPAKKAM
4746,55M,8,VENKAMBAKKAM
4747,55M,9,KANDIGAI
4748,55M,10,MELKOTTIYUR
4749,55M,11,SPORTS UNIVERSITY
4750,55X,1,TAMBARAM
4751,55X,2,TAMBARAM TOWN LIMIT
4752,55X,3,OLD PERUNGALATHUR
4753,55X,4,MUDICHUR VILLAGE
4754,55X,5,MANNIVAKKAM
4755,55X,6,MANNIVAKKAM W.TANK
4756,565,1,AVADI
4757,565,2,AVADI MOSQUE
4758,565,3,GOVARDANAGIRI
4759,565,4,MELPAKKAM
4760,565,5,SENNEERKUPPAM
4761,565,6,KARAYANCAHVADI
4762,565,7,POONAMALLEE
4763,565,8,NAZARATHPET
4764,565,9,CHEMBARAMBAKKAM
4765,565,10,PAPPANCHATRAM
4766,565,11,CHETTIPEDU
4767,565,12,THANDALAM RD JN.
4768,565,13,SIPCOT
4769,565,14,IRUNKATTUKOTTAI
4770,565,15,PENNALUR E.B.
4771,565,16,BEEMANTHANGAL
4772,565,17,SRIPERUMBUDUR
4773,566,1,KUNDRATHUR B.S.
4774,566,2,ANDARKUPPAM
4775,566,3,ANAKAPUTHUR
4776,566,4,PAMMAL
4777,566,5,PALLAVARAM
4778,566,6,CHROMEPET
4779,566,7,T.B.SANATORIUM
4780,566,8,TAMBARAM
4781,566,9,IRUMBULIYUR
4782,566,10,PERUNGALATHUR
4783,566,11,VANDALUR GATE
4784,566,12,VANDALUR ZOO
4785,566,13,ANNA NAGAR
4786,566,14,KOLAPAKKAM
4787,566,15,VENGAMBAKKAM RD JN.
4788,566,16,KANDIGAI
4789,566,17,MAMBAKKAM
4790,566,18,CAMP ROAD
4791,566,19,PUDUPAKKAM
4792,566,20,SAMIYAR PANNAI
4793,566,21,KELAMBAKKAM
4794,566,22,CHENGAMMAL RD. JN.
4795,566,23,KOMAN NAGAR RD JN.
4796,566,24,KALAVAKKAM TEA STALL
4797,566,25,THIRUPORUR
4798,566B,1,PATTUR
4799,566B,2,MANGADU RD JN
4800,566B,3,SIKKARAYAPURAM
4801,566B,4,KOLLAICHERI
4802,566B,5,KUNDRATHUR B.S.
4803,566B,6,ANDARKUPPAM
4804,566B,7,ANAKAPUTHUR
4805,566B,8,PAMMAL
4806,566B,9,PALLAVARAM
4807,566B,10,CHROMEPET
4808,566B,11,T.B.SANATORIUM
4809,566B,12,TAMBARAM
4810,566B,13,IRUMBULIYUR
4811,566B,14,PERUNGALATHUR
4812,566B,15,VANDALUR GATE
4813,566B,16,VANDALUR ZOO
4814,566B,17,ANNA NAGAR
4815,566B,18,KOLAPAKKAM
4816,566B,19,VENGAMBAKKAM
4817,566B,20,KANDIGAI
4818,566B,21,MAMBAKKAM
4819,566B,22,CAMP ROAD
4820,566B,23,PUDUPAKKAM
4821,566B,24,SAMIYAR PANNAI
4822,566B,25,KELAMBAKKAM
4823,566B,26,SALT OFFICE
4824,566B,27,KOVALAM
4825,568B,1,VELACHERY
4826,568B,2,I.R.T. RD.JN.
4827,568B,3,SRP TOOLS
4828,568B,4,KANDANCHAVADI
4829,568B,5,THORAPPAKKAM TEA SHOP
4830,568B,6,MOOTAKARAN CHAVADI
4831,568B,7,KARAPAKKAM
4832,568B,8,SHOZHANGANALLUR P.U.OFFICE
4833,568B,9,KUMARAN NAGAR
4834,568B,10,SEMMANCHERI
4835,568B,11,NAVALUR
4836,568B,12,CHURCH
4837,568B,13,PALAVASTHIC CHEMICALS
4838,568B,14,HINDUSTAN ENG. COLLEGE
4839,568B,15,KELAMBAKKAM
4840,568B,16,CHENGAMMAL RD. JN.
4841,568B,17,KOMAN NAGAR RD JN.
4842,568B,18,KALAVAKKAM TEA STALL
4843,568B,19,THIRUPORUR
4844,56A,1,VALLALAR NAGAR
4845,56A,2,THEAGARAYA COLLEGE
4846,56A,3,TONDAIAYRPET
4847,56A,4,THANGAL
4848,56A,5,THIRUVOTRIYUR TEMPLE
4849,56A,6,THIRUVOTRIYUR
4850,56A,7,I.C.I.
4851,56A,8,ASHOK LEYLAND MARK.DIV.
4852,56A,9,KOTHARI
4853,56A,10,THAZHANKUPPAM
4854,56A,11,ENNORE
4855,56C,1,BROADWAY
4856,56C,2,UNIVESITY CLUB/ MINERVA
4857,56C,3,THAMBUCHETTY ST
4858,56C,4,ROYAPURAM P.S
4859,56C,5,TONDAIAYRPET
4860,56C,6,THANGAL
4861,56C,7,THIRUVOTRIYUR TEMPLE
4862,56C,8,THIRUVOTRIYUR
4863,56D,1,BROADWAY
4864,56D,2,PARRYS
4865,56D,3,CLIVE BATTERY
4866,56D,4,ROYAPURAM P.S
4867,56D,5,TONDAIAYRPET
4868,56D,6,THANGAL
4869,56D,7,ELLAIAMMAN KOIL
4870,56D,8,T.V.T RLY GATE
4871,56D,9,MANALI RD JN.
4872,56D,10,MANALI
4873,56DET,1,BROADWAY
4874,56DET,2,PARRYS
4875,56DET,3,CLIVE BATTERY
4876,56DET,4,ROYAPURAM P.S
4877,56DET,5,TONDAIAYRPET
4878,56DET,6,THANGAL
4879,56DET,7,ELLAIAMMAN KOIL
4880,56DET,8,T.V.T RLY GATE
4881,56DET,9,MANALI RD JN.
4882,56DET,10,MANALAI SEEKADU
4883,56DET,11,MATHUR M.M.D.A. GATE
4884,56F,1,BROADWAY
4885,56F,2,UNIVESITY CLUB/ MINERVA
4886,56F,3,VALLALAR NAGAR
4887,56F,4,THEAGARAYA COLLEGE
4888,56F,5,TONDAIAYRPET
4889,56F,6,THANGAL
4890,56F,7,THIRUVOTRIYUR TEMPLE
4891,56F,8,THIRUVOTRIYUR
4892,56F,9,ERNAVOOR
4893,56J,1,BROADWAY
4894,56J,2,PARRYS
4895,56J,3,CLIVE BATTERY
4896,56J,4,ROYAPURAM P.S
4897,56J,5,TONDAIAYRPET
4898,56J,6,THANGAL
4899,56J,7,THRUVOTRIYUR TEMPLE
4900,56J,8,THIRUVOTRIYUR
4901,56J,9,ERNAVOOR GATE
4902,56J,10,SATHIYAMOORTHY NAGAR
4903,56J,11,"JN.,OF PONNERI RD,&ERANOOR"
4904,56J,12,ANDARKUPPAM
4905,56J,13,ECHANKUZHI
4906,56J,14,MANALI NEW TOWN
4907,56P,1,BROADWAY
4908,56P,2,PARRYS
4909,56P,3,CLIVE BATTERY
4910,56P,4,VALLALAR NAGAR
4911,56P,5,THEAGARAYA COLLEGE
4912,56P,6,TONDAIAYRPET
4913,56P,7,THANGAL
4914,56P,8,THRUVOTRIYUR TEMPLE
4915,56P,9,THIRUVOTRIYUR
4916,56P,10,ERNAVOOR GATE
4917,56P,11,SATHIYAMOORTHY NAGAR
4918,56P,12,"JN.,OF PONNERI RD,&ERANOOR"
4919,56P,13,ANDARKUPPAM
4920,56P,14,ECHANKUZHI
4921,56P,15,NAPALAYAM
4922,56P,16,KONDAKKARAI
4923,56P,17,PATTAMANDIRI
4924,56P,18,MINJUR B.D.O
4925,56P,19,MINJUR N.T.
4926,56T,1,BROADWAY
4927,56T,2,PARRYS
4928,56T,3,CLIVE BATTERY
4929,56T,4,ROYAPURAM P.S
4930,56T,5,TONDAIAYRPET
4931,56T,6,THANGAL
4932,56T,7,THIRUVOTRIYUR TEMPLE
4933,56T,8,THIRUVOTRIYUR
4934,56T,9,ERNAVOOR GATE
4935,56T,10,SATHIYAMOORTHY NAGAR
4936,56T,11,"JN.,OF PONNERI RD,&ERANOOR"
4937,56T,12,ANDARKUPPAM
4938,56T,13,ECHANKUZHI
4939,56T,14,NAPALAYAM
4940,56T,15,KONDAKKARAI
4941,56T,16,PATTAMANDIRI
4942,56T,17,VALLUR SCHOOL
4943,56T,18,ATHIPETTU R.S.
4944,57,1,VALLALAR NAGAR
4945,57,2,VYASARPADI
4946,57,3,SARMA NAGAR
4947,57,4,MOOLAKADAI
4948,57,5,MADHAVARAM
4949,57,6,CYCLE SHOP
4950,57,7,KAVANGARAI
4951,57,8,AAYURVEDA ASHRAMAM
4952,57,9,REDHILLS
4953,570,1,M.G.R.KOYAMBEDU
4954,570,2,M.M.D.A.COLONY RD.JN.
4955,570,3,JN OF III AND 1ST AVE
4956,570,4,JAFFARKHAN PET
4957,570,5,CIPET
4958,570,6,GUINDY R.S
4959,570,7,CONCORDE
4960,570,8,JN.OF RACE COURSE RD
4961,570,9,GURUNANAK COLLEGE
4962,570,10,VELACHERY
4963,570,11,I.R.T. RD.JN.
4964,570,12,SRP TOOLS
4965,570,13,KANDANCHAVADI
4966,570,14,THORAPPAKKAM TEA SHOP
4967,570,15,MOOTAKARAN CHAVADI
4968,570,16,KARAPAKKAM
4969,570,17,SHOZHANGANALLUR P.U.OFFICE
4970,570,18,KUMARAN NAGAR
4971,570,19,SEMMANCHERI
4972,570,20,NAVALUR
4973,570,21,CHURCH
4974,570,22,PALAVASTHIC CHEMICALS
4975,570,23,HINDUSTAN ENG. COLLEGE
4976,570,24,KELAMBAKKAM
4977,570B,1,M.G.R.KOYAMBEDU
4978,570B,2,M.M.D.A.COLONY RD.JN.
4979,570B,3,JN OF III AND 1ST AVE
4980,570B,4,JAFFARKHAN PET
4981,570B,5,CIPET
4982,570B,6,GUINDY R.S
4983,570B,7,CONCORDE
4984,570B,8,JN.OF RACE COURSE RD
4985,570B,9,GURUNANAK COLLEGE
4986,570B,10,VELACHERY
4987,570B,11,I.R.T. RD.JN.
4988,570B,12,SRP TOOLS
4989,570B,13,KANDANCHAVADI
4990,570B,14,THORAPPAKKAM TEA SHOP
4991,570B,15,OKK.THORAIPAKM SEC.COLONY
4992,570C,1,M.G.R.KOYAMBEDU
4993,570C,2,M.M.D.A.COLONY RD.JN.
4994,570C,3,JN OF III AND 1ST AVE
4995,570C,4,JAFFARKHAN PET
4996,570C,5,CIPET
4997,570C,6,GUINDY R.S
4998,570C,7,CONCORDE
